Date,station_registrar_code,station_ea_code,session_operator_id,station_number,station_release_version,machine_address,machine_district,machine_state,machine_pincode,machine_lat,machine_long,machine_version,pkt_source,Count_U_plus_N_plus_Z,Count_N,Count_Z,Count_U,DEMO_UPDATE,BIO_UPDATE,NON_MBU,IS_MBU,COUNT_6AM_TO_10PM,COUNT_10PM_TO_6AM
2026-07-14,804,2717,dop_deh_prince,76001,,Head Post Office Kangra ,Kangra,Himachal Pradesh,176001,"32Â°6'18.75"" N","76Â°16'28.68162"" E",3.3.4.2,UC,15,4,0,11,6,5,4,1,15,0
2026-07-14,656,0656,BR_UBIA_NS806724,26030,,"AGLORESHWAR COMPLEX, NEAR MBGB, RAMGARH ROAD",Kaimur (Bhabua),Bihar,821109,"25Â°9'56.90916"" N","83Â°37'29.4726"" E",3.3.4.2,UC,21,2,0,19,1,18,6,12,21,0
2026-07-14,821,0821,AD_NOP_GDP3_02,86737,3.3.4.2/210-1,Taluk Officed Chamarajanagar,Chamrajanagar,Karnataka,571313,"11Â°55'45.7617"" N","76Â°57'9.81444"" E",3.3.4.2,ECMP,32,3,0,29,13,16,12,4,32,0
2026-07-14,001,0015,PRO058_05,05803,3.3.4.2/210-1,Chandwa More Ara,Bhojpur,Bihar,802301,"25Â°33'33.79392"" N",84Â°38'36.093720 E,3.3.4.2,ECMP,26,5,0,21,9,12,8,4,26,0
2026-07-14,816,2052,OP_AP_A0247,60063,3.3.4.2/208-2,NEAR TAHSILDHAR OFFICE COMPOUND RODDAM,Sri Sathya Sai,Andhra Pradesh,515123,14Â°5'34.650876 N,"77Â°24'56.0742"" E",3.3.4.2,ECMP,12,1,0,11,2,9,8,1,12,0
2026-07-14,132,2003,AKS_PKD_168RIYAZ_S,68256,3.3.4.2/210-1,AKSHAYA E CENTER KOPPAM PKD168 GROUND FLOOR NEAR AKSHARA GOLD PATTAMBI ROAD KOPPAM,Palakkad,Kerala,679307,"10Â°51'46.50144"" N",76Â°11'9.433620 E,3.3.4.2,ECMP,36,4,0,32,15,17,17,0,36,0
2026-07-14,221,2906,RJ_CSC_Ch_NS160782,21768,,IICE COMPUTER EDUCATION SADULPUR SH SARVHITKARINI SABHA NEAR NAGARPALIKA RAJGARH SADULPUR 331023 MO 9887078875,Churu,Rajasthan,331023,"28Â°38'21.03516"" N",75Â°23'13.007819 E,3.3.4.2,UC,12,0,0,12,12,0,0,0,12,0
2026-07-14,867,0867,SE_BIL_MBB_009,80200,3.3.4.2/208-2,ST AUGUSTINE MARIPEDA,Mahabubabad,Telangana,506315,"17Â°23'20.4126"" N","79Â°53'11.5722"" E",3.3.4.2,ECMP,16,1,0,15,2,13,1,12,16,0
2026-07-14,648,0648,RJ_BOBO_NS0166215,03164,3.3.4.2/208-2,"bank of baroda_chotti sadri branch_near- neemchand road,dist-pratapgarh_state-rajasthan_pin-312604",Pratapgarh,Rajasthan,312604,"24Â°22'55.752"" N",74Â°42'4.599600 E,3.3.4.2,ECMP,50,4,0,46,31,15,4,11,50,0
2026-07-14,108,0516,DOW_RJ_Ra_NS534914,15979,,"Agriculture Ext. Office, Nathdwara",Rajsamand,Rajasthan,313301,"24Â°55'59.28222"" N","73Â°49'24.2286"" E",3.3.4.2,UC,36,4,0,32,8,24,9,15,36,0
2026-07-14,127,2821,MH_MIT_MS_NS825891,27345,,"Unit No. 2, Aarey Milk Colony, Opp. Krushi Udyog Bhavan, Goregaon - East",Mumbai Suburban,Maharashtra,400065,"19Â°9'55.46628"" N","72Â°51'54.08202"" E",3.3.4.2,UC,37,0,0,37,7,30,18,12,37,0
2026-07-14,224,2985,IPPBRJ_1384897,54027,,Chilanadi,Balotra,Rajasthan,344032,"26Â° 5' 13.92""","72Â° 16' 16.89""",4.7.0.1,MOU,13,0,0,13,13,0,0,0,13,0
2026-07-14,224,2977,IPPBJH_1539140,02749,4.7.0.1,Patrodih,Deoghar,Jharkhand,815352,"24Â° 4' 11.98""","86Â° 40' 37.97""",4.7.0.1,ECL,9,9,0,0,0,0,0,0,9,0
2026-07-14,862,0862,WCD_RJ_SI_NS755724,52406,,CDPO OFFICE LADNU,Nagaur,Rajasthan,341306,"27Â°37'57.75876"" N","74Â°23'17.16798"" E",3.3.4.2,UC,8,7,0,1,0,1,1,0,8,0
2026-07-14,804,2726,DOPTN_TBM_NS910157,52320,3.3.4.2/210-1,"49, Villivakkam Station Road, Sidco Nagar, Villivakkam, Chennai-600049",Tiruvallur,Tamil Nadu,600049,"13Â°6'20.21484"" N","80Â°12'3.0762"" E",3.3.4.2,ECMP,31,1,0,30,15,15,10,5,31,0
2026-07-14,804,2716,DOPHR_NS680168,12129,,madlauda,Panipat,Haryana,132113,"29Â°23'33.94044"" N",76Â°48'18.984360 E,3.3.4.2,UC,6,2,0,4,4,0,0,0,6,0
2026-07-14,656,0656,UP_UBIA_NS837243,19800,,UNION BANK OF INDIA GHOSI,Azamgarh,Uttar Pradesh,276001,"26Â°7'9.69726"" N","83Â°32'37.38282"" E",3.3.4.2,UC,47,7,0,40,14,26,8,18,47,0
2026-07-14,231,0231,UPSIL63122,63115,3.3.4.2/210-1,Purjagir Post Chilh Mirzapur 231312,Mirzapur,Uttar Pradesh,231312,"25Â°10'45.20508"" N","82Â°32'54.7266"" E",3.3.4.2,ECMP,10,2,0,8,4,4,2,2,10,0
2026-07-14,221,2906,MH_CSCU_PU_NS192224,11797,,"ASSK Narhe, Shop No 3, Jijai Heights, Manaji Nagar, Near Navale Hospital, Narhe, Sinhgad Road, Pune 411041",Pune,Maharashtra,411041,"18Â°27'11.68212"" N","73Â°49'31.23048"" E",3.3.4.2,UC,6,0,0,6,6,0,0,0,6,0
2026-07-14,124,0124,GJ_GOG_AMC_NS840302,11520,3.3.4.2/210-1,"Gota Sub Zonal Office Behind Empire Tower Opp Kunj Bunglows, Science CIty Road, Sola",Ahmedabad,Gujarat,380060,23Â°4'17.387700 N,"72Â°30'46.58202"" E",3.3.4.2,ECMP,15,2,0,13,6,7,5,2,15,0
2026-07-14,224,2992,IPPBWB_1385631,60413,,Samantapara,Purba Bardhaman,West Bengal,713144,"23Â° 23' 25.79""","87Â° 39' 22.98""",4.7.0.1,MOU,9,0,0,9,9,0,0,0,9,0
2026-07-14,804,2726,DOPTN_TR_NS587628,12057,3.3.4.2/210-1,MELA AGRAHARAM,Ariyalur,Tamil Nadu,621704,11Â°8'10.253879 N,"79Â°4'12.45117"" E",3.3.4.2,ECMP,3,1,0,2,1,1,0,1,3,0
2026-07-14,818,2081,S_ESD_RR_70711_1,70711,,"GHMC COMMUNITY HALL, STREET NO.1, GACHIBOWLI, SERILINGAMPALLY, RANGAREDDY, TELANGANA-500032",K.v. Rangareddy,Telangana,500032,"17Â°26'22.24368"" N",78Â°21'44.150400 E,3.3.4.2,UC,38,0,0,38,22,16,9,7,38,0
2026-07-14,132,2003,TSR_223_MONI_S,58928,3.3.4.2/210-1,"POLIYATH BUILDING FIRST FLOOR,NEAR CHATTUKULAM,ARTHAT POST,THRISSUR",Thrissur,Kerala,680523,"10Â°37'34.4751"" N",76Â°3'1.904297 E,3.3.4.2,ECMP,6,0,0,6,1,5,3,2,6,0
2026-07-14,224,2992,IPPBWB_1512353,67665,,"Satpautia, Baligeria",Purba Medinipur,West Bengal,721125,"21Â° 56' 29.97""","87Â° 4' 7.02""",4.7.0.1,MOU,26,0,0,26,26,0,0,0,26,0
2026-07-14,847,0847,JEPC_MKS_HAZ_NS916461,11118,3.3.4.2/210-1,VILL-ICHAK PO-ICHAK ICHAK BAZAR,Hazaribagh,Jharkhand,825402,24Â°5'29.106444 N,"85Â°25'30.23436"" E",3.3.4.2,ECMP,20,3,0,17,1,16,8,8,20,0
2026-07-14,840,0840,GJWCD_BVN_NS113143,14008,3.3.4.2/210-1,Old Taluka Panchayat ICDS Kacheri Mahuva,Bhavnagar,Gujarat,364290,21Â°5'21.987299 N,"71Â°45'44.26758"" E",3.3.4.2,ECMP,32,14,0,18,2,16,14,2,32,0
2026-07-14,221,0221,RJ_CSC_To_NS799304,00336,3.3.4.2/215-1,Stadiyam Ke Pass Kirshi Mandi Road Tonk,Tonk,Rajasthan,304001,"26Â°10'12.84666"" N",75Â°47'41.484359 E,3.3.4.2,ECMP,33,3,0,30,1,29,11,18,33,0
2026-07-14,224,2986,IPPBTN_1058374,79888,,Tirupur,Tiruppur,Tamil Nadu,641601,"11Â° 6' 28.49""","77Â° 20' 27.44""",4.7.0.1,MOU,13,0,0,13,13,0,0,0,13,0
2026-07-14,654,2824,AP_SAMAO_SS190194,37111,3.3.4.2/210-1,"Aadhar Enrolment (<18Years) & Update Centre - Main Road,Kakinada, Andhra Pradesh -533001",Kakinada,Andhra Pradesh,533001,16Â°57'32.072759 N,"82Â°14'7.3242"" E",3.3.4.2,ECMP,13,1,0,12,4,8,3,5,13,0
2026-07-14,804,2728,UP_BAH_NS800945,76137,3.3.4.2/208-2,maharaj ganj post office,Azamgarh,Uttar Pradesh,276137,"26Â°15'20.83008"" N","83Â°6'57.65625"" E",3.3.4.2,ECMP,24,7,0,17,4,13,5,8,24,0
2026-07-14,243,4050,edcs_b1_919,00286,3.3.4.2/210-1,EDCS Depo No 21 BEML Layout 5th Stage Rajarajeshwari Nagar Bangalore 560098,Bengaluru,Karnataka,560098,"12Â°54'23.811"" N",77Â°31'16.757820 E,3.3.4.2,ECMP,48,1,0,47,22,25,14,11,48,0
2026-07-14,224,2992,IPPBWB_1485324,64151,,Jibantala,South 24 Parganas,West Bengal,743373,"21Â° 42' 37.39""","88Â° 8' 5.63""",4.7.0.1,MOU,1,0,0,1,1,0,0,0,1,0
2026-07-14,124,0124,GJ_GOG_AMC_NS833554,11542,3.3.4.2/210-1,"Indrapuri Sub Zonal Office,Near Express Highway",Ahmedabad,Gujarat,380026,"22Â°59'18.45702"" N","72Â°37'50.4786"" E",3.3.4.2,ECMP,22,3,0,19,5,14,7,7,22,0
2026-07-14,224,2988,IPPBUP_1468145,78309,,karkasha,Rae Bareli,Uttar Pradesh,229207,"26Â° 4' 42.87""","81Â° 3' 5.48""",4.7.0.1,MOU,6,0,0,6,6,0,0,0,6,0
2026-07-14,820,0515,MP_0515D_Ja_NS776646,42320,3.3.4.2/208-2,ROOM NO 4 NAGAR NIGAM ZONE NO 9 LALMATI JABALPUR,Jabalpur,Madhya Pradesh,482001,"22Â°59'19.46778"" N","79Â°52'27.3048"" E",3.3.4.2,ECMP,27,5,0,22,8,14,14,0,27,0
2026-07-14,224,2977,IPPBJH_1576321,68066,4.7.0.1,champijhario lohardaga,Lohardaga,Jharkhand,835213,"23Â° 34' 1.27""","84Â° 44' 14.03""",4.7.0.1,ECL,3,3,0,0,0,0,0,0,3,0
2026-07-14,221,0221,AS_CSC_SON_NS555486,00791,3.3.4.2/210-1,MAZGAON RATNAPUR TEZPUR SONITPUR 784001,Sonitpur,Assam,784001,"26Â°38'31.9776"" N",92Â°47'40.254000 E,3.3.4.2,ECMP,22,4,0,18,10,8,5,3,22,0
2026-07-14,656,0656,UP_UBIB_NS872270,21940,,BHADETHI KHALILPUR JAUNPUR UTTAR PRADESH 222003,Jaunpur,Uttar Pradesh,222003,25Â°53'15.556619 N,"82Â°45'45.64452"" E",3.3.4.2,UC,3,0,0,3,1,2,1,1,3,0
2026-07-14,648,0648,TL_BOBO_NS496610,02993,3.3.4.2/208-2,"Hno.5-11-51/11/H2,Biside Line,G.V.Narasimha Reddy Complex, Road No 2,Priyadarshini nagar,Â Â Â Â  NIRMAL ,  DIST,NIRMAL,TELANGANA, PIN CODE:504106",Nirmal,Telangana,504106,19Â°5'56.953128 N,"78Â°20'28.3008"" E",3.3.4.2,ECMP,21,0,0,21,16,5,2,3,21,0
2026-07-14,834,0834,0834_MS_NS824423,12003,3.3.4.2/208-2,"Panchayat Bhawan, Amarkot, Saraipali, Mahasamund",Mahasamund,Chhattisgarh,493558,"21Â°22'42.99318"" N",83Â°2'4.511718 E,3.3.4.2,ECMP,9,0,0,9,5,4,0,4,9,0
2026-07-14,250,2935,10890784DONAKONDA_PRA,80150,3.3.4.2/208-2,ARAVALLIPADU ROAD BANDIVELIGANDLA,Prakasam,Andhra Pradesh,523304,"15Â°45'11.7042"" N",79Â°35'15.175799 E,3.3.4.2,ECMP,7,1,0,6,1,5,1,4,7,0
2026-07-14,221,2906,UK_CSC_UD_NS255468,05459,,CSC Aadhaar Demographic Update Center Barwala Road Kelakhera,Udham Singh Nagar,Uttarakhand,263150,"29Â°5'23.12988"" N","79Â°10'42.21678"" E",3.3.4.2,UC,2,0,0,2,2,0,0,0,2,0
2026-07-14,127,2821,MH_MIT_LA_NS586809,25109,,"Aadhar Seva Kendra, Grampanchayat Karyalay Hipparga Kopdev Talika Ahmedpur District Latur 413515",Latur,Maharashtra,413515,18Â°40'36.181619 N,76Â°48'59.296800 E,3.3.4.2,UC,37,3,0,34,11,23,9,14,37,0
2026-07-14,001,0016,BLSM008_060,29227,3.3.4.2/208-2,Mandi Adampur,Hisar,Haryana,125052,"29Â°17'9.56544"" N",75Â°28'7.939439 E,3.3.4.2,ECMP,40,0,0,40,7,33,20,13,40,0
2026-07-14,251,4060,PERD_PAT_NS905597,25192,3.3.4.2/208-2,Sh 69 Nirakhpur bihar Paliganj,Patna,Bihar,801110,25Â°11'29.296860 N,84Â°29'8.261700 E,3.3.4.2,ECMP,24,10,0,14,2,12,4,8,24,0
2026-07-14,124,0124,GJ_GOG_VLD_NS725544,50416,3.3.4.2/210-1,mamlatdar office dharampur third floor bisaid stete hospital dharapur,Valsad,Gujarat,396050,"20Â°32'17.28516"" N",73Â°10'4.599600 E,3.3.4.2,ECMP,37,1,0,36,7,29,17,12,37,0
2026-07-14,984,0984,JK-SMS-CIS-773,27192,3.3.4.2/208-2,"PRAGMATIC INSTITUTE OF EDUCATION, KRISHNA NAGAR, MIRAN SAHIB,GROUND FLOOR",Jammu,Jammu and Kashmir,181101,32Â°31'24.140639 N,74Â°48'1.464840 E,3.3.4.2,ECMP,16,2,0,14,10,4,3,1,16,0
2026-07-14,804,2730,DOPWB_NO143409,00152,3.3.4.2/208-2,"1, HEM CHANDRA NASKAR ROAD ",Kolkata,West Bengal,700010,"22Â°33'46.7724"" N","88Â°23'46.99218"" E",3.3.4.2,ECMP,46,1,0,45,30,15,7,8,46,0
2026-07-14,127,2821,MH_MIT_BI_NS744842,14227,,Aadhar Seva Kendra Grampanchyat Karyalay Madalmohi Taluka Georai District Beed Pincode-431143,Beed,Maharashtra,431143,"19Â°9'33.42774"" N",75Â°42'14.970600 E,3.3.4.2,UC,27,4,1,22,8,14,9,5,27,0
2026-07-14,816,2052,SUP_AP_A0064,60013,3.3.4.2/210-1,GRAMAPANCHAYATHI NAGIREDDIPALLI NANDALUR KADAPA DT,Annamayya,Andhra Pradesh,516150,"14Â°16'11.50632"" N",79Â°6'22.734372 E,3.3.4.2,ECMP,3,0,0,3,0,3,3,0,3,0
2026-07-14,804,2728,UP.Dop_Alg_670657,28310,3.3.4.2/210-1,akola so,Agra,Uttar Pradesh,283102,"27Â°4'8.97948"" N","77Â°53'1.6113"" E",3.3.4.2,ECMP,15,2,0,13,2,11,10,1,15,0
2026-07-14,804,2724,DOPNS746668,13814,,,,,,,,,UC,13,0,1,12,9,3,3,0,13,0
2026-07-14,727,0727,bsnlupe_ballia_NS789707,54981,,AGM OFFICE BSNL BALLIA COUNTER NO 1,Ballia,Uttar Pradesh,277001,"25Â°45'45.98142"" N","84Â°8'54.375"" E",3.3.4.2,UC,36,8,0,28,20,8,4,4,36,0
2026-07-14,873,0873,UK_SE_US_NS903191,01242,3.3.4.2/208-2,KELAKHERA,Udham Singh Nagar,Uttarakhand,262401,"29Â°5'8.21778"" N","79Â°10'33.9258"" E",3.3.4.2,ECMP,42,6,0,36,9,27,10,17,42,0
2026-07-14,654,2937,MH_SMMRO_NS662121,07401,3.3.4.2/210-1,"Aadhaar Enrolment (<18yrs) and Update Center, Nirlon House Dr Annie Besant Road WORLI MUMBAI 400030 MUMBAI 400030",Mumbai City,Maharashtra,400030,19Â°0'34.973144 N,"72Â°49'13.91604"" E",3.3.4.2,ECMP,28,3,0,25,12,13,10,3,28,0
2026-07-14,221,0221,UP_CSC_LKO_NS874719,05257,3.3.4.2/210-1,BAKSHI KA TALAB LUCKNOW UP,Lucknow,Uttar Pradesh,226202,27Â°0'23.774413 N,"80Â°54'6.2988"" E",3.3.4.2,ECMP,28,11,0,17,9,8,2,6,28,0
2026-07-14,169,4048,RDDF_ECP_NS909470,10574,3.3.4.2/208-2,SUGAULI NP OFFICE CAMPUS,East Champaran,Bihar,845456,"26Â°45'44.7216"" N","84Â°44'26.89452"" E",3.3.4.2,ECMP,55,16,0,39,2,37,17,20,55,0
2026-07-14,829,0829,AP_SC_NLR_244,05022,3.3.4.2/210-1,Govt High School,Annamayya,Andhra Pradesh,516101,13Â°56'38.379000 N,79Â°20'28.828139 E,3.3.4.2,ECMP,17,0,0,17,3,14,12,2,17,0
2026-07-14,862,0862,WCD_RJ_JA_NS725407,51622,3.3.4.2/210-1,WCD GOVT OF RAJASTHAN CDPO SANGANER,Jaipur,Rajasthan,302029,26Â°54'47.797799 N,"75Â°50'22.4121"" E",3.3.4.2,ECMP,23,4,0,19,3,16,8,8,23,0
2026-07-14,221,0221,ASB_CSC_DIB_NS577885,05027,3.3.4.2/210-1,KEKURI BANGALI,Dibrugarh,Assam,786613,"27Â°14'20.8008"" N","94Â°58'57.48048"" E",3.3.4.2,ECMP,27,4,0,23,18,5,0,5,27,0
2026-07-14,872,0872,UK_WCD_HA_NS844630,20334,4.7.0.1,CDPO OFFICE HALDWANI ( RURAL ),Nainital,Uttarakhand,263139,"29Â° 13' 42.58""","79Â° 29' 23.96""",4.7.0.1,ECL,3,3,0,0,0,0,0,0,3,0
2026-07-14,986,2084,2084_a_ajayk,68031,3.3.4.2/210-1,Gram Panchayat Jhagrakhand  Pendra Road,Gaurela-pendra-marwahi,Chhattisgarh,495117,"22Â°45'59.6484"" N",81Â°52'14.824200 E,3.3.4.2,ECMP,40,4,0,36,10,26,17,9,40,0
2026-07-14,108,0516,DOW_RJ_UD_NS599229,17798,,BHARAT NIRMAN RAJIV GADHI SEVA KENDRA PATIYA,Udaipur,Rajasthan,313804,"23Â°51'55.26858"" N","73Â°24'45.3516"" E",3.3.4.2,UC,17,6,0,11,6,5,1,4,17,0
2026-07-14,804,2724,DOP-NS797373,13209,3.3.4.2/210-1,Jhadankuli,Ganjam,Odisha,761001,19Â°20'51.437999 N,"84Â°50'4.2774"" E",3.3.4.2,ECMP,28,8,0,20,3,17,10,7,28,0
2026-07-14,656,0656,BR_UBIA_NS914521,11686,,"GROUND FLOOR,DWIVEDI BHAVAN,NEAR BLIND SCHOOL,BHIKHANPUR,BHAGALPUR 812001 BIHAR ",Bhagalpur,Bihar,812001,25Â°14'43.681619 N,"86Â°59'7.8516"" E",3.3.4.2,UC,21,6,0,15,9,6,2,4,21,0
2026-07-14,221,2906,UCSC_WB_NS414481,17556,,"NEAR KHIDIRPUR PANCHAYET , BARUIPARA ",Murshidabad,West Bengal,742165,"24Â°3'9.15528"" N",88Â°21'8.964839 E,3.3.4.2,UC,2,0,0,2,2,0,0,0,2,0
2026-07-14,847,0847,JEPC_MKS_HAZ_NS788724,01123,3.3.4.2/208-2,Brc katkamdag,Hazaribagh,Jharkhand,825302,"23Â°49'27.5976"" N","85Â°14'55.83984"" E",3.3.4.2,ECMP,22,2,0,20,5,15,6,9,21,1
2026-07-14,224,2988,IPPBUP_1630953,02640,,"AUNAHA BO, SHEOLI SO, KANPUR DEHAT",Kanpur Dehat,Uttar Pradesh,209204,"26Â° 25' 1.39""","80Â° 17' 47.55""",4.7.0.1,MOU,2,0,0,2,2,0,0,0,2,0
2026-07-14,628,0628,MH_KMBO_NS824233,09623,3.3.4.2/210-1,"Kotak Mahindra Bank Ltd; Andheri Manish Garden CHS Ltd; Manish Nagar, JP Road, Andheri, Mumbai, Maharashtra , 400053 ",Mumbai Suburban,Maharashtra,400053,"19Â°7'44.90478"" N",72Â°49'34.629000 E,3.3.4.2,ECMP,9,0,0,9,5,4,1,3,9,0
2026-07-14,638,0638,WB_INDB_KO_NS923293,50872,,"142, KASBA MAIN ROAD, KOLKATA-700107",Kolkata,West Bengal,700107,"22Â°30'52.8516"" N","88Â°23'32.28516"" E",3.3.4.2,UC,13,2,0,11,7,4,3,1,13,0
2026-07-14,854,0854,MH_WITI_MS_NS887828,02031,,1ST FLOOR SUNDAR NAGAR BUILDING GOREGOAN LINK ROAD MALAD WEST ,Mumbai City,Maharashtra,400064,"19Â°17'10.63476"" N",72Â°52'42.041039 E,3.3.4.2,UC,21,0,1,20,7,13,8,5,21,0
2026-07-14,263,2752,RGB_116_NS877352,51116,3.3.4.2/210-1,RAJSTHAN GRAMIN BANK,Jalor,Rajasthan,343030,"25Â°9'17.9883"" N",72Â°1'13.974612 E,3.3.4.2,ECMP,13,2,0,11,3,8,5,3,13,0
2026-07-14,249,4058,LDH_NS896177,50034,3.3.4.2/210-1,"D.D.IS&H-Room No 502,5Th Floor, Mini Secretariat Panipat ",Panipat,Haryana,132103,29Â°24'15.454080 N,"76Â°58'3.86718"" E",3.3.4.2,ECMP,23,3,0,20,2,18,14,4,23,0
2026-07-14,804,2728,UP.DOP_FZD_NS923567,24114,3.3.4.2/210-1,Rajesultanpur So,Ambedkar Nagar,Uttar Pradesh,224176,"26Â°18'21.7383"" N","83Â°4'40.3125"" E",3.3.4.2,ECMP,18,5,0,13,3,10,3,7,18,0
2026-07-14,224,2992,IPPBWB_1455091,59672,4.7.0.1,Raghunathganj Head Post Office,Murshidabad,West Bengal,742225,"24Â° 26' 7.86""","88Â° 7' 2.01""",4.7.0.1,ECL,8,8,0,0,0,0,0,0,8,0
2026-07-14,854,0854,MH_WRAL_JA_NS869488,87023,,Anganwadi Watur Tq Partur Dist Jalna,Jalna,Maharashtra,431501,"19Â°35'5.46384"" N",76Â°12'43.359359 E,3.3.4.2,UC,15,3,0,12,4,8,7,1,15,0
2026-07-14,224,2992,IPPBWB_1453350,61593,,Chinsurah,Hooghly,West Bengal,712136,"22Â° 51' 39.49""","88Â° 22' 12.43""",4.7.0.1,MOU,3,0,0,3,3,0,0,0,3,0
2026-07-14,127,2821,MH_MIT_BE_NS068585,14233,,"Aadhar Seva Kendra Grampanchayat Office Gadi, Taluka- Georai District- Beed Pincode- 431143",Beed,Maharashtra,431143,"19Â°12'17.45364"" N",75Â°45'32.109359 E,3.3.4.2,UC,17,0,0,17,10,7,1,6,17,0
2026-07-14,224,2992,IPPBWB_1266108,16998,,nagrakata,Jalpaiguri,West Bengal,735225,"26Â° 55' 7.66""","88Â° 55' 28.1""",4.7.0.1,MOU,24,0,0,24,24,0,0,0,24,0
2026-07-14,986,2084,Jayl345_BSP,47299,3.3.4.2/210-1,Gram Pachayat Bhawan Ganiyari,Bilaspur,Chhattisgarh,495112,"22Â°11'35.66892"" N",82Â°1'55.839846 E,3.3.4.2,ECMP,38,3,0,35,4,31,19,12,38,0
2026-07-14,224,2992,IPPBWB_1600777,77778,4.7.0.1,Kismat shibramnagar,Purba Medinipur,West Bengal,721635,"22Â° 5' 56.42""","88Â° 5' 43.48""",4.7.0.1,ECL,3,3,0,0,0,0,0,0,3,0
2026-07-14,648,0648,UP_BOBO_NS923519,00655,3.3.4.2/208-2,"BANK OF BARODA ,STATION ROAD , NEAR SBI BANK, BISALPUR",Pilibhit,Uttar Pradesh,262201,"28Â°17'23.30568"" N","79Â°48'17.51952"" E",3.3.4.2,ECMP,10,0,0,10,4,6,0,6,10,0
2026-07-14,820,0515,MP_0515D_UJ_NS440889,45015,,Tahsil Office Nagda District Ujjain MP,Ujjain,Madhya Pradesh,456335,"23Â°26'54.9024"" N","75Â°25'17.66604"" E",3.3.4.2,UC,7,0,0,7,2,5,1,4,7,0
2026-07-14,118,2793,GOLIN333812,99902,3.3.4.2/208-2,AMBARI NEAR AMBARI BAZAR MODEL HOSPITAL,Goalpara,Assam,783129,"26Â°6'6.85548"" N",90Â°23'43.828140 E,3.3.4.2,ECMP,10,4,0,6,4,2,2,0,10,0
2026-07-14,118,2777,GLTIN130722,00103,3.3.4.2/210-1,"DERGAON H S SCHOOL, DERGAON TOWN WARD NO 8, NEAR DERGAON THANA",Golaghat,Assam,785614,"26Â°42'42.3048"" N","93Â°58'42.3048"" E",3.3.4.2,ECMP,42,2,0,40,0,40,3,37,42,0
2026-07-14,127,2821,MH_MIT_NS_NS754769,31416,,,,,,,,,UC,37,0,0,37,11,26,15,11,37,0
2026-07-14,169,4047,RDDC_LKH_NS801078,19540,3.3.4.2/208-2,BLOCK CAMPUS HALSI,Lakhisarai,Bihar,811311,25Â°1'42.802734 N,86Â°3'5.390628 E,3.3.4.2,ECMP,17,2,0,15,3,12,6,6,17,0
2026-07-14,804,2721,MP_IP_In_MD_NS843752,27852,3.3.4.2/210-1,"Aadhar Seva Kendra Near Govt. CHC Hospital , Ward no 1 , district - Mandsaur M.P.",Mandsaur,Madhya Pradesh,458990,24Â°0'49.174806 N,75Â°21'7.939439 E,3.3.4.2,ECMP,27,9,0,18,10,8,4,4,27,0
2026-07-14,264,2756,UT_UGB_PI_NS920094,08350,3.3.4.2/210-1,UTARAKHAND GRAMIN BANK KUMOR,Pithoragarh,Uttarakhand,262501,"29Â°34'49.55568"" N","80Â°13'6.59178"" E",3.3.4.2,ECMP,9,2,0,7,1,6,3,3,9,0
2026-07-14,127,2821,MH_MIT_SI_NS823014,40068,,"Aadhar Seva Kendra, Ground Floor, Near Sanganak Kasha, Tahasil Office Kankavli, Taluka-Kankavli, Dist-Sindhudurg, Pin-416602",Sindhudurg,Maharashtra,416602,"16Â°15'36.1377"" N",73Â°42'49.218720 E,3.3.4.2,UC,30,2,0,28,17,11,9,2,30,0
2026-07-14,221,2906,UCSC_WB_NS173681,14781,,BHANGALINE,Nadia,West Bengal,741201,23Â°12'2.915040 N,"88Â°33'44.35548"" E",3.3.4.2,UC,19,0,0,19,19,0,0,0,19,0
2026-07-14,224,2988,IPPBUP_1219983,53821,,Fatehpur tal rattoy,Mau,Uttar Pradesh,221603,"26Â° 7' 58.83""","83Â° 42' 24.69""",4.7.0.1,MOU,4,0,0,4,4,0,0,0,4,0
2026-07-14,221,0221,UP_CSC_FAT_NS741346,05925,3.3.4.2/208-2,BLOCK MALWAN FATEHPUR,Fatehpur,Uttar Pradesh,212664,26Â°2'10.898436 N,"80Â°42'23.0274"" E",3.3.4.2,ECMP,8,1,0,7,3,4,1,3,8,0
2026-07-14,804,2721,MP_IP_ML_NS837067,95002,3.3.4.2/210-1,"BAJAR CHOWK ROAD ,WARD NO.17,VILLAGE PINDRAI",Mandla,Madhya Pradesh,481668,22Â°31'13.300799 N,80Â°2'27.685548 E,3.3.4.2,ECMP,17,4,0,13,4,9,6,3,17,0
2026-07-14,243,4050,K1_CAMP_YDG_403,40119,,SLV Hotel Opposite Chittapur Road Yadgir,Yadgir,Karnataka,585202,"16Â°44'58.64502"" N","77Â°7'50.91798"" E",3.3.4.2,UC,15,1,0,14,12,2,0,2,15,0
2026-07-14,654,2837,JH_SBI_NS807006,10173,3.3.4.2/210-1,RAMJUS ROAD NEAR RAM MANDIR,Deoghar,Jharkhand,815353,"24Â°15'50.72754"" N","86Â°39'19.98048"" E",3.3.4.2,ECMP,61,4,0,57,8,49,26,23,61,0
2026-07-14,134,0134,Pandr_134_259,90627,3.3.4.2/210-1,"VETRINARY HOSPITAL , NSC BOSS ROAD STREET,",Karaikal,Puducherry,609602,"10Â°54'43.80618"" N","79Â°50'0.996"" E",3.3.4.2,ECMP,24,1,0,23,4,19,17,2,24,0
